Interaction ID,Interaction Type,Date Received,Date Resolved,Category,Resolution Time (Days),SLA Threshold (Days),Within SLA
8231,Emails,2/14/2021,2/18/2021,Mobile App Issue,4,5,No
2097,Emails,5/2/2021,5/5/2021,General Complaint,3,5,No
8840,Emails,10/8/2022,10/13/2022,General Complaint,5,5,No
2610,Emails,3/3/2023,3/7/2023,Open Account,4,5,No
5831,Emails,4/16/2022,4/20/2022,Debit Card Issue,4,5,No
9581,Emails,4/27/2021,4/29/2021,Account Question,2,5,Yes
6957,Emails,3/14/2021,3/19/2021,Account Question,5,5,No
5842,Emails,6/4/2022,6/7/2022,General Complaint,3,5,No
5638,Emails,8/27/2022,9/2/2022,Debit Card Issue,6,5,No
9325,Emails,8/10/2023,8/13/2023,Mobile App Issue,3,5,No
5473,Emails,9/1/2022,9/3/2022,Debit Card Issue,2,5,Yes
1704,Emails,8/30/2023,9/1/2023,Fraud Alert,2,5,Yes
3125,Emails,6/12/2022,6/15/2022,Debit Card Issue,3,5,No
9284,Emails,5/13/2021,5/16/2021,Mobile App Issue,3,5,No
8226,Emails,5/27/2022,5/29/2022,Open Account,2,5,Yes
9434,Emails,11/28/2022,12/2/2022,Open Account,4,5,No
4433,Emails,1/31/2022,2/5/2022,Fraud Alert,5,5,No
2132,Emails,9/2/2021,9/6/2021,Close Account,4,5,No
2436,Emails,5/3/2021,5/5/2021,Close Account,2,5,Yes
6373,Emails,11/4/2023,11/7/2023,Fraud Alert,3,5,No
1580,Emails,6/2/2023,6/7/2023,Fraud Alert,5,5,No
2299,Emails,10/25/2021,10/30/2021,Debit Card Issue,5,5,No
3872,Emails,2/1/2022,2/7/2022,General Complaint,6,5,No
7048,Emails,1/12/2021,1/16/2021,General Complaint,4,5,No
7102,Emails,5/11/2023,5/14/2023,Mobile App Issue,3,5,No
3318,Emails,7/31/2023,8/2/2023,Open Account,2,5,Yes
9177,Emails,3/28/2023,4/1/2023,Mobile App Issue,4,5,No
5054,Emails,2/18/2022,2/20/2022,Mobile App Issue,2,5,Yes
8305,Emails,2/8/2023,2/12/2023,Account Question,4,5,No
1400,Emails,3/12/2023,3/17/2023,Mobile App Issue,5,5,No
4758,Emails,10/24/2023,10/26/2023,Account Question,2,5,Yes
9168,Emails,4/18/2021,4/24/2021,General Complaint,6,5,No
3567,Emails,10/23/2021,10/25/2021,Close Account,2,5,Yes
3903,Emails,8/30/2022,9/1/2022,Open Account,2,5,Yes
7184,Emails,9/13/2022,9/17/2022,Debit Card Issue,4,5,No
2778,Emails,9/14/2023,9/20/2023,Mobile App Issue,6,5,No
1619,Emails,4/14/2021,4/20/2021,Debit Card Issue,6,5,No
3771,Emails,1/1/2021,1/6/2021,Debit Card Issue,5,5,No
5448,Emails,12/21/2022,12/26/2022,Mobile App Issue,5,5,No
3651,Emails,12/27/2022,12/30/2022,General Complaint,3,5,No
2135,Emails,5/10/2023,5/16/2023,Open Account,6,5,No
5594,Emails,9/7/2023,9/11/2023,Account Question,4,5,No
3718,Emails,12/1/2021,12/3/2021,Fraud Alert,2,5,Yes
1407,Emails,8/25/2021,8/29/2021,Account Question,4,5,No
7608,Emails,6/19/2023,6/24/2023,Close Account,5,5,No
2962,Emails,2/14/2021,2/16/2021,Account Question,2,5,Yes
3751,Emails,11/17/2023,11/22/2023,General Complaint,5,5,No
8764,Emails,12/6/2021,12/8/2021,Debit Card Issue,2,5,Yes
2867,Emails,12/4/2023,12/8/2023,Fraud Alert,4,5,No
2265,Emails,12/11/2021,12/14/2021,General Complaint,3,5,No
7555,Emails,12/1/2021,12/7/2021,Account Question,6,5,No
4160,Emails,5/1/2021,5/5/2021,Fraud Alert,4,5,No
8337,Emails,2/20/2022,2/25/2022,Debit Card Issue,5,5,No
2736,Emails,2/11/2021,2/16/2021,General Complaint,5,5,No
5747,Emails,8/1/2023,8/3/2023,Mobile App Issue,2,5,Yes
2596,Emails,7/10/2021,7/16/2021,Fraud Alert,6,5,No
2573,Emails,1/8/2021,1/13/2021,Debit Card Issue,5,5,No
6342,Emails,11/18/2021,11/21/2021,Open Account,3,5,No
4838,Emails,8/24/2021,8/29/2021,General Complaint,5,5,No
1893,Emails,10/20/2022,10/24/2022,Open Account,4,5,No
1703,Emails,8/21/2023,8/26/2023,General Complaint,5,5,No
2372,Emails,3/16/2021,3/22/2021,Close Account,6,5,No
4626,Emails,5/9/2022,5/12/2022,Close Account,3,5,No
8882,Emails,8/16/2023,8/20/2023,Account Question,4,5,No
4825,Emails,8/3/2022,8/7/2022,Fraud Alert,4,5,No
9694,Emails,8/20/2021,8/25/2021,Close Account,5,5,No
2583,Emails,10/6/2023,10/9/2023,Debit Card Issue,3,5,No
9716,Emails,9/1/2022,9/4/2022,Debit Card Issue,3,5,No
7325,Emails,4/6/2022,4/8/2022,Account Question,2,5,Yes
3016,Emails,1/30/2022,2/3/2022,Close Account,4,5,No
8402,Emails,11/26/2023,11/30/2023,Fraud Alert,4,5,No
2651,Emails,9/14/2021,9/18/2021,Close Account,4,5,No
5594,Emails,10/28/2023,10/31/2023,Open Account,3,5,No
3868,Emails,6/22/2021,6/28/2021,Mobile App Issue,6,5,No
8273,Emails,2/18/2023,2/22/2023,Fraud Alert,4,5,No
7919,Emails,10/30/2022,11/3/2022,Account Question,4,5,No
1848,Emails,8/24/2023,8/30/2023,Debit Card Issue,6,5,No
7925,Emails,11/11/2023,11/14/2023,Open Account,3,5,No
2776,Emails,4/21/2023,4/25/2023,General Complaint,4,5,No
8095,Emails,12/6/2023,12/10/2023,Close Account,4,5,No
9899,Emails,8/15/2022,8/21/2022,General Complaint,6,5,No
2186,Emails,9/22/2023,9/26/2023,Debit Card Issue,4,5,No
2878,Emails,3/16/2022,3/19/2022,Account Question,3,5,No
3788,Emails,4/8/2021,4/10/2021,Close Account,2,5,Yes
6223,Emails,11/25/2022,12/1/2022,Close Account,6,5,No
8125,Emails,9/5/2021,9/12/2021,Account Question,7,5,No
2458,Emails,4/20/2022,4/24/2022,Close Account,4,5,No
7952,Emails,6/20/2021,6/24/2021,Account Question,4,5,No
1201,Emails,3/28/2023,4/1/2023,Open Account,4,5,No
8869,Emails,6/18/2022,6/25/2022,Mobile App Issue,7,5,No
7117,Emails,12/11/2023,12/15/2023,Close Account,4,5,No
5572,Emails,7/23/2021,7/28/2021,Account Question,5,5,No
7451,Emails,10/5/2021,10/9/2021,Fraud Alert,4,5,No
1311,Emails,10/23/2021,10/29/2021,Account Question,6,5,No
1871,Emails,9/8/2022,9/11/2022,Fraud Alert,3,5,No
9183,Emails,2/26/2021,3/1/2021,Account Question,3,5,No
8657,Emails,1/7/2023,1/11/2023,Close Account,4,5,No
5996,Emails,4/27/2022,4/30/2022,Mobile App Issue,3,5,No
4328,Emails,2/17/2021,2/21/2021,Open Account,4,5,No
9643,Emails,8/6/2021,8/11/2021,Account Question,5,5,No
5676,Emails,5/8/2021,5/10/2021,Account Question,2,5,Yes
3092,Emails,3/22/2022,3/26/2022,Open Account,4,5,No
7032,Emails,6/2/2022,6/6/2022,Fraud Alert,4,5,No
3743,Emails,2/18/2023,2/23/2023,Close Account,5,5,No
2231,Emails,6/10/2021,6/14/2021,General Complaint,4,5,No
5737,Emails,6/8/2023,6/13/2023,Mobile App Issue,5,5,No
8340,Emails,3/5/2023,3/8/2023,General Complaint,3,5,No
1464,Emails,2/26/2021,3/4/2021,Account Question,6,5,No
7735,Emails,2/14/2021,2/20/2021,General Complaint,6,5,No
8638,Emails,11/22/2023,11/24/2023,General Complaint,2,5,Yes
8703,Emails,9/30/2022,10/3/2022,General Complaint,3,5,No
8004,Emails,8/18/2021,8/21/2021,Mobile App Issue,3,5,No
5101,Emails,8/13/2022,8/17/2022,Close Account,4,5,No
2515,Emails,1/7/2021,1/12/2021,Debit Card Issue,5,5,No
1479,Emails,3/22/2022,3/25/2022,Close Account,3,5,No
8122,Emails,3/15/2021,3/19/2021,Open Account,4,5,No
9151,Emails,4/17/2022,4/19/2022,Mobile App Issue,2,5,Yes
2845,Emails,3/24/2023,3/27/2023,General Complaint,3,5,No
5372,Emails,10/9/2023,10/13/2023,Open Account,4,5,No
1173,Emails,10/6/2022,10/9/2022,Close Account,3,5,No
4380,Emails,6/7/2023,6/10/2023,Fraud Alert,3,5,No
5930,Emails,1/8/2022,1/12/2022,Mobile App Issue,4,5,No
5755,Emails,9/26/2022,9/28/2022,Debit Card Issue,2,5,Yes
4231,Emails,2/15/2022,2/18/2022,Close Account,3,5,No
6833,Emails,7/15/2022,7/17/2022,Close Account,2,5,Yes
9974,Emails,5/23/2021,5/25/2021,Fraud Alert,2,5,Yes
3542,Emails,3/12/2023,3/16/2023,Close Account,4,5,No
4284,Emails,9/12/2022,9/18/2022,Close Account,6,5,No
2389,Emails,6/1/2023,6/5/2023,Mobile App Issue,4,5,No
1465,Emails,6/18/2021,6/22/2021,Mobile App Issue,4,5,No
2885,Emails,12/7/2023,12/11/2023,Open Account,4,5,No
3044,Emails,9/14/2022,9/16/2022,Mobile App Issue,2,5,Yes
9850,Emails,3/21/2022,3/25/2022,Mobile App Issue,4,5,No
8534,Emails,9/18/2021,9/21/2021,General Complaint,3,5,No
1368,Emails,1/20/2022,1/22/2022,Account Question,2,5,Yes
6737,Emails,11/26/2021,11/30/2021,Fraud Alert,4,5,No
6313,Emails,3/28/2021,3/31/2021,Debit Card Issue,3,5,No
2317,Emails,1/24/2021,1/27/2021,Fraud Alert,3,5,No
9060,Emails,6/7/2023,6/11/2023,Mobile App Issue,4,5,No
9722,Emails,3/9/2022,3/11/2022,Account Question,2,5,Yes
6949,Emails,10/10/2021,10/14/2021,Fraud Alert,4,5,No
7093,Emails,6/19/2023,6/23/2023,Close Account,4,5,No
4539,Emails,1/18/2021,1/21/2021,Fraud Alert,3,5,No
8167,Emails,3/9/2022,3/13/2022,Account Question,4,5,No
4500,Emails,7/5/2022,7/8/2022,Open Account,3,5,No
6144,Emails,9/7/2023,9/11/2023,Fraud Alert,4,5,No
2774,Emails,11/15/2021,11/20/2021,Close Account,5,5,No
7392,Emails,12/19/2021,12/22/2021,Close Account,3,5,No
8175,Emails,1/16/2021,1/18/2021,Close Account,2,5,Yes
3672,Emails,2/4/2022,2/7/2022,Debit Card Issue,3,5,No
7063,Emails,12/8/2022,12/10/2022,Close Account,2,5,Yes
8898,Emails,12/2/2021,12/6/2021,Debit Card Issue,4,5,No
4356,Emails,3/9/2021,3/11/2021,Account Question,2,5,Yes
4548,Emails,6/30/2023,7/2/2023,Account Question,2,5,Yes
2511,Emails,12/12/2023,12/14/2023,Close Account,2,5,Yes
1514,Emails,5/5/2021,5/11/2021,Fraud Alert,6,5,No
4575,Emails,9/14/2022,9/18/2022,Close Account,4,5,No
6664,Emails,1/5/2022,1/12/2022,Fraud Alert,7,5,No
3000,Emails,3/15/2022,3/17/2022,Fraud Alert,2,5,Yes
3831,Emails,5/8/2022,5/11/2022,Account Question,3,5,No
5797,Emails,11/22/2021,11/26/2021,Fraud Alert,4,5,No
2108,Emails,2/26/2022,2/28/2022,Fraud Alert,2,5,Yes
4736,Emails,8/30/2023,9/3/2023,Fraud Alert,4,5,No
8470,Emails,6/7/2021,6/10/2021,Account Question,3,5,No
3417,Emails,3/10/2022,3/14/2022,Close Account,4,5,No
3240,Emails,1/3/2021,1/6/2021,Open Account,3,5,No
3495,Emails,2/2/2022,2/6/2022,Mobile App Issue,4,5,No
2274,Emails,2/13/2023,2/16/2023,Account Question,3,5,No
6125,Emails,11/24/2022,11/27/2022,Debit Card Issue,3,5,No
1635,Emails,5/11/2022,5/15/2022,Debit Card Issue,4,5,No
7421,Emails,11/27/2022,12/1/2022,Fraud Alert,4,5,No
2594,Emails,1/18/2021,1/21/2021,Close Account,3,5,No
4781,Emails,2/8/2021,2/13/2021,General Complaint,5,5,No
1138,Emails,4/17/2023,4/20/2023,Open Account,3,5,No
5578,Emails,7/14/2021,7/19/2021,Mobile App Issue,5,5,No
8779,Emails,12/14/2021,12/18/2021,Fraud Alert,4,5,No
3109,Emails,2/24/2022,2/28/2022,Fraud Alert,4,5,No
2757,Emails,9/22/2021,9/25/2021,Debit Card Issue,3,5,No
6297,Emails,7/30/2023,8/3/2023,Fraud Alert,4,5,No
8826,Emails,9/1/2021,9/4/2021,Debit Card Issue,3,5,No
3660,Emails,5/23/2021,5/25/2021,General Complaint,2,5,Yes
1530,Emails,2/7/2021,2/9/2021,General Complaint,2,5,Yes
9982,Emails,2/15/2023,2/21/2023,Mobile App Issue,6,5,No
4686,Emails,2/15/2021,2/19/2021,General Complaint,4,5,No
4766,Emails,3/26/2023,4/1/2023,Account Question,6,5,No
4602,Emails,7/22/2022,7/27/2022,Open Account,5,5,No
4938,Emails,3/9/2022,3/13/2022,Open Account,4,5,No
6249,Emails,1/2/2022,1/6/2022,Open Account,4,5,No
3985,Emails,12/22/2022,12/26/2022,Close Account,4,5,No
5464,Emails,1/11/2023,1/18/2023,Account Question,7,5,No
3042,Emails,10/28/2021,11/1/2021,Fraud Alert,4,5,No
5625,Emails,9/11/2023,9/17/2023,Close Account,6,5,No
7874,Emails,12/16/2022,12/21/2022,Fraud Alert,5,5,No
3363,Emails,8/23/2021,8/29/2021,Account Question,6,5,No
1306,Emails,10/12/2022,10/18/2022,Account Question,6,5,No
1057,Emails,6/7/2022,6/10/2022,Fraud Alert,3,5,No
2302,Emails,12/6/2021,12/10/2021,Fraud Alert,4,5,No
9155,Emails,12/26/2023,12/29/2023,Account Question,3,5,No
5209,Emails,5/14/2022,5/18/2022,General Complaint,4,5,No
9854,Emails,10/28/2021,11/2/2021,General Complaint,5,5,No
7617,Emails,3/6/2022,3/10/2022,Account Question,4,5,No
4394,Emails,5/31/2023,6/5/2023,Close Account,5,5,No
3913,Emails,4/5/2021,4/10/2021,Open Account,5,5,No
7135,Emails,2/18/2023,2/21/2023,Fraud Alert,3,5,No
4253,Emails,3/30/2022,4/1/2022,Debit Card Issue,2,5,Yes
9800,Emails,12/31/2023,1/5/2024,Open Account,5,5,No
8787,Emails,8/8/2023,8/11/2023,Debit Card Issue,3,5,No
3969,Emails,12/10/2022,12/14/2022,General Complaint,4,5,No
4135,Emails,7/12/2022,7/14/2022,General Complaint,2,5,Yes
3492,Emails,1/31/2023,2/4/2023,Fraud Alert,4,5,No
4804,Emails,3/16/2023,3/22/2023,Close Account,6,5,No
3534,Emails,6/4/2023,6/7/2023,Debit Card Issue,3,5,No
1948,Emails,4/21/2022,4/25/2022,Account Question,4,5,No
6583,Emails,1/12/2022,1/16/2022,Account Question,4,5,No
9075,Emails,2/7/2023,2/11/2023,General Complaint,4,5,No
2828,Emails,6/19/2021,6/24/2021,Open Account,5,5,No
6235,Emails,12/18/2021,12/21/2021,Debit Card Issue,3,5,No
6958,Emails,10/11/2022,10/15/2022,Account Question,4,5,No
6370,Emails,9/16/2021,9/19/2021,Close Account,3,5,No
6848,Emails,11/28/2023,12/1/2023,General Complaint,3,5,No
1553,Emails,4/28/2021,5/3/2021,Account Question,5,5,No
8577,Emails,7/19/2023,7/22/2023,Mobile App Issue,3,5,No
6157,Emails,6/15/2021,6/19/2021,Mobile App Issue,4,5,No
2140,Emails,7/18/2021,7/20/2021,Open Account,2,5,Yes
4479,Emails,10/11/2021,10/15/2021,Account Question,4,5,No
8837,Emails,11/17/2023,11/21/2023,Open Account,4,5,No
8425,Emails,8/29/2022,9/2/2022,Account Question,4,5,No
2188,Emails,1/23/2022,1/27/2022,Close Account,4,5,No
2603,Emails,10/25/2021,10/31/2021,Open Account,6,5,No
9525,Emails,3/3/2023,3/7/2023,Fraud Alert,4,5,No
6346,Emails,3/17/2023,3/23/2023,Account Question,6,5,No
7300,Emails,7/28/2023,8/2/2023,Open Account,5,5,No
3432,Emails,5/23/2022,5/28/2022,Open Account,5,5,No
9148,Emails,10/18/2022,10/22/2022,Open Account,4,5,No
1641,Emails,5/8/2022,5/11/2022,General Complaint,3,5,No
7602,Emails,4/16/2023,4/20/2023,Debit Card Issue,4,5,No
3713,Emails,11/2/2022,11/6/2022,Open Account,4,5,No
2716,Emails,10/8/2022,10/11/2022,Account Question,3,5,No
3727,Emails,12/30/2023,1/3/2024,Close Account,4,5,No
4648,Emails,9/18/2022,9/20/2022,Account Question,2,5,Yes
6020,Emails,9/4/2022,9/9/2022,General Complaint,5,5,No
9438,Emails,8/18/2022,8/22/2022,Mobile App Issue,4,5,No
6309,Emails,5/17/2023,5/22/2023,General Complaint,5,5,No
1938,Emails,5/31/2023,6/4/2023,Fraud Alert,4,5,No
3080,Emails,12/22/2022,12/24/2022,Account Question,2,5,Yes
9759,Emails,4/16/2021,4/20/2021,Close Account,4,5,No
6706,Emails,1/2/2023,1/4/2023,Mobile App Issue,2,5,Yes
9448,Emails,2/2/2022,2/4/2022,General Complaint,2,5,Yes
4817,Emails,10/13/2021,10/17/2021,Close Account,4,5,No
3580,Emails,10/13/2023,10/15/2023,Mobile App Issue,2,5,Yes
3230,Emails,1/27/2021,2/1/2021,Fraud Alert,5,5,No
2942,Emails,7/11/2021,7/15/2021,Open Account,4,5,No
2715,Emails,12/2/2021,12/6/2021,Mobile App Issue,4,5,No
6327,Emails,8/19/2022,8/21/2022,Mobile App Issue,2,5,Yes
3836,Emails,1/30/2022,2/2/2022,Close Account,3,5,No
7780,Emails,6/10/2021,6/13/2021,Debit Card Issue,3,5,No
6785,Emails,7/15/2022,7/17/2022,Debit Card Issue,2,5,Yes
6611,Emails,7/29/2021,8/1/2021,Debit Card Issue,3,5,No
8763,Emails,7/6/2022,7/11/2022,Debit Card Issue,5,5,No
2379,Emails,5/8/2022,5/13/2022,Account Question,5,5,No
3079,Emails,7/20/2021,7/24/2021,Mobile App Issue,4,5,No
3547,Emails,8/4/2022,8/8/2022,Mobile App Issue,4,5,No
4703,Emails,4/7/2023,4/9/2023,Fraud Alert,2,5,Yes
5113,Emails,2/17/2021,2/19/2021,Mobile App Issue,2,5,Yes
5720,Emails,2/15/2021,2/19/2021,Account Question,4,5,No
3685,Emails,5/28/2023,5/31/2023,Close Account,3,5,No
6141,Emails,8/4/2021,8/8/2021,Open Account,4,5,No
1483,Emails,6/10/2021,6/13/2021,Debit Card Issue,3,5,No
1058,Emails,10/26/2022,10/31/2022,Fraud Alert,5,5,No
6881,Emails,10/21/2023,10/27/2023,Open Account,6,5,No
6939,Emails,10/4/2022,10/7/2022,Open Account,3,5,No
5402,Emails,11/20/2021,11/22/2021,Mobile App Issue,2,5,Yes
8057,Emails,4/16/2023,4/20/2023,Close Account,4,5,No
8084,Emails,6/26/2021,6/29/2021,Fraud Alert,3,5,No
1337,Emails,6/24/2021,6/27/2021,Account Question,3,5,No
3461,Emails,2/9/2023,2/14/2023,Debit Card Issue,5,5,No
3889,Emails,11/19/2022,11/21/2022,General Complaint,2,5,Yes
2888,Emails,6/19/2022,6/22/2022,General Complaint,3,5,No
7751,Emails,6/14/2021,6/18/2021,Mobile App Issue,4,5,No
1792,Emails,10/7/2022,10/9/2022,Fraud Alert,2,5,Yes
5609,Emails,6/22/2021,6/26/2021,Mobile App Issue,4,5,No
1322,Emails,3/1/2022,3/5/2022,Debit Card Issue,4,5,No
4077,Emails,5/29/2022,6/2/2022,Account Question,4,5,No
9508,Emails,8/26/2023,8/30/2023,General Complaint,4,5,No
4148,Emails,4/3/2023,4/5/2023,Fraud Alert,2,5,Yes
1549,Emails,3/12/2023,3/14/2023,General Complaint,2,5,Yes
9077,Emails,8/17/2022,8/21/2022,Open Account,4,5,No
2073,Emails,8/13/2021,8/15/2021,Account Question,2,5,Yes
6473,Emails,3/28/2022,3/31/2022,Account Question,3,5,No
5024,Emails,10/15/2023,10/20/2023,Fraud Alert,5,5,No
3256,Emails,1/12/2022,1/14/2022,Mobile App Issue,2,5,Yes
4367,Emails,3/4/2023,3/11/2023,Debit Card Issue,7,5,No
3572,Emails,7/5/2023,7/9/2023,General Complaint,4,5,No
1119,Emails,3/25/2022,3/30/2022,Fraud Alert,5,5,No
8319,Emails,10/20/2021,10/27/2021,Open Account,7,5,No
7706,Emails,10/2/2022,10/6/2022,Debit Card Issue,4,5,No
7081,Emails,2/24/2022,2/28/2022,Fraud Alert,4,5,No
5873,Emails,11/7/2021,11/12/2021,Mobile App Issue,5,5,No
3699,Emails,11/2/2021,11/4/2021,Debit Card Issue,2,5,Yes
9104,Emails,9/29/2022,10/2/2022,Fraud Alert,3,5,No
7218,Emails,12/19/2023,12/22/2023,General Complaint,3,5,No
1694,Emails,5/14/2023,5/16/2023,Close Account,2,5,Yes
9409,Emails,5/13/2022,5/16/2022,Fraud Alert,3,5,No
4963,Emails,11/3/2021,11/5/2021,Fraud Alert,2,5,Yes
4377,Emails,7/28/2023,8/1/2023,Open Account,4,5,No
1166,Emails,11/8/2022,11/12/2022,Account Question,4,5,No
5125,Emails,11/23/2023,11/27/2023,Debit Card Issue,4,5,No
8485,Emails,7/14/2023,7/17/2023,Mobile App Issue,3,5,No
7129,Emails,9/22/2021,9/26/2021,Open Account,4,5,No
7165,Emails,2/4/2023,2/8/2023,General Complaint,4,5,No
9629,Emails,2/28/2023,3/4/2023,Fraud Alert,4,5,No
1226,Emails,3/1/2021,3/6/2021,Open Account,5,5,No
2723,Emails,5/9/2021,5/11/2021,Close Account,2,5,Yes
2153,Emails,8/25/2021,8/29/2021,Fraud Alert,4,5,No
5832,Emails,7/28/2022,7/31/2022,Account Question,3,5,No
4679,Emails,9/6/2023,9/10/2023,Open Account,4,5,No
5504,Emails,12/5/2023,12/9/2023,General Complaint,4,5,No
4608,Emails,3/18/2023,3/22/2023,Account Question,4,5,No
2458,Emails,3/19/2023,3/21/2023,Mobile App Issue,2,5,Yes
1030,Emails,2/16/2023,2/20/2023,General Complaint,4,5,No
2636,Emails,5/27/2021,6/1/2021,Mobile App Issue,5,5,No
8519,Emails,10/7/2023,10/11/2023,Close Account,4,5,No
3387,Emails,10/19/2022,10/22/2022,Close Account,3,5,No
3632,Emails,8/5/2022,8/12/2022,Account Question,7,5,No
9219,Emails,7/27/2022,7/31/2022,Account Question,4,5,No
4208,Emails,3/29/2022,4/3/2022,Debit Card Issue,5,5,No
9943,Emails,8/15/2021,8/20/2021,Open Account,5,5,No
7481,Emails,10/10/2022,10/16/2022,Fraud Alert,6,5,No
6279,Emails,4/17/2022,4/21/2022,Account Question,4,5,No
7524,Emails,8/1/2023,8/4/2023,Fraud Alert,3,5,No
4407,Emails,9/21/2022,9/26/2022,General Complaint,5,5,No
9793,Emails,3/9/2023,3/15/2023,Debit Card Issue,6,5,No
9891,Emails,1/4/2022,1/6/2022,Debit Card Issue,2,5,Yes
9233,Emails,11/10/2022,11/14/2022,Close Account,4,5,No
8778,Emails,12/1/2022,12/6/2022,Close Account,5,5,No
7588,Emails,6/30/2023,7/4/2023,Fraud Alert,4,5,No
2085,Emails,6/11/2021,6/17/2021,Account Question,6,5,No
1477,Emails,1/28/2022,1/30/2022,Debit Card Issue,2,5,Yes
5006,Emails,12/21/2021,12/25/2021,Close Account,4,5,No
5639,Emails,7/19/2022,7/23/2022,General Complaint,4,5,No
4722,Emails,3/22/2022,3/26/2022,Account Question,4,5,No
7795,Emails,8/15/2023,8/19/2023,Open Account,4,5,No
1638,Emails,2/16/2022,2/20/2022,Open Account,4,5,No
6127,Emails,12/8/2022,12/11/2022,General Complaint,3,5,No
5844,Emails,1/22/2022,1/28/2022,Fraud Alert,6,5,No
1713,Emails,9/2/2022,9/4/2022,Debit Card Issue,2,5,Yes
5819,Emails,8/5/2021,8/9/2021,General Complaint,4,5,No
2395,Emails,10/12/2021,10/14/2021,Account Question,2,5,Yes
7494,Emails,8/8/2022,8/12/2022,Open Account,4,5,No
2469,Emails,12/1/2022,12/7/2022,Close Account,6,5,No
2088,Emails,8/11/2022,8/13/2022,Close Account,2,5,Yes
8579,Emails,6/15/2023,6/20/2023,Open Account,5,5,No
5562,Emails,9/3/2022,9/8/2022,Mobile App Issue,5,5,No
1344,Emails,10/31/2022,11/4/2022,Open Account,4,5,No
9892,Emails,1/10/2021,1/13/2021,Open Account,3,5,No
3754,Emails,12/6/2022,12/9/2022,Open Account,3,5,No
2610,Emails,4/4/2021,4/8/2021,Mobile App Issue,4,5,No
9929,Emails,2/25/2022,2/27/2022,Account Question,2,5,Yes
7149,Emails,8/27/2022,9/2/2022,General Complaint,6,5,No
1300,Emails,1/29/2023,2/5/2023,Fraud Alert,7,5,No
4112,Emails,5/18/2022,5/20/2022,Debit Card Issue,2,5,Yes
9595,Emails,11/6/2022,11/10/2022,Open Account,4,5,No
2045,Emails,12/17/2021,12/19/2021,Open Account,2,5,Yes
9988,Emails,8/16/2021,8/19/2021,Open Account,3,5,No
9936,Emails,4/13/2023,4/16/2023,Account Question,3,5,No
2471,Emails,5/26/2022,6/1/2022,Debit Card Issue,6,5,No
2693,Emails,2/27/2023,3/3/2023,Debit Card Issue,4,5,No
9575,Emails,5/23/2023,5/28/2023,Fraud Alert,5,5,No
6550,Emails,1/8/2021,1/11/2021,Open Account,3,5,No
9503,Emails,4/21/2023,4/23/2023,Account Question,2,5,Yes
6897,Emails,4/22/2023,4/27/2023,Debit Card Issue,5,5,No
2957,Emails,2/23/2022,2/25/2022,Fraud Alert,2,5,Yes
1952,Emails,12/10/2023,12/16/2023,Mobile App Issue,6,5,No
5987,Emails,12/12/2022,12/15/2022,Fraud Alert,3,5,No
6490,Emails,12/31/2023,1/5/2024,Debit Card Issue,5,5,No
2301,Emails,3/12/2021,3/17/2021,Close Account,5,5,No
7973,Emails,10/13/2022,10/15/2022,Mobile App Issue,2,5,Yes
2085,Emails,7/10/2023,7/13/2023,Mobile App Issue,3,5,No
3846,Emails,10/10/2023,10/17/2023,Mobile App Issue,7,5,No
7906,Emails,6/16/2021,6/20/2021,Fraud Alert,4,5,No
1082,Emails,10/1/2023,10/3/2023,Mobile App Issue,2,5,Yes
4195,Emails,11/7/2022,11/12/2022,Close Account,5,5,No
8721,Emails,12/15/2021,12/17/2021,Debit Card Issue,2,5,Yes
5409,Emails,2/5/2023,2/9/2023,Mobile App Issue,4,5,No
3304,Emails,7/18/2022,7/21/2022,Open Account,3,5,No
4122,Emails,11/25/2022,12/1/2022,Debit Card Issue,6,5,No
5974,Emails,4/10/2022,4/14/2022,Debit Card Issue,4,5,No
5311,Emails,8/22/2021,8/26/2021,Fraud Alert,4,5,No
4040,Emails,10/2/2021,10/4/2021,Account Question,2,5,Yes
3662,Emails,9/17/2023,9/21/2023,Account Question,4,5,No
6952,Emails,2/4/2021,2/9/2021,Account Question,5,5,No
8090,Emails,5/18/2021,5/22/2021,Account Question,4,5,No
5915,Emails,6/2/2023,6/4/2023,Mobile App Issue,2,5,Yes
2181,Emails,6/5/2021,6/9/2021,Account Question,4,5,No
8595,Emails,1/25/2023,1/29/2023,Fraud Alert,4,5,No
2990,Emails,1/19/2023,1/22/2023,Debit Card Issue,3,5,No
1921,Emails,6/23/2023,6/25/2023,General Complaint,2,5,Yes
5860,Emails,3/6/2022,3/10/2022,Open Account,4,5,No
5477,Emails,3/1/2022,3/5/2022,Close Account,4,5,No
2254,Emails,10/9/2023,10/12/2023,Account Question,3,5,No
9922,Emails,12/24/2022,12/28/2022,Account Question,4,5,No
6049,Emails,12/24/2021,12/29/2021,Debit Card Issue,5,5,No
2340,Emails,5/2/2022,5/5/2022,Account Question,3,5,No
